DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_BOY,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_BOY_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_BOY_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
126905,Emergent Literacy Reading,Race/Ethnicity,Other,3,2,1,2,NA,NA,NA,NA,3,2,2,2
126905,Emergent Literacy Reading,Race/Ethnicity,White,71,64,15,54,71,64,15,54,68,61,14,54
126905,Emergent Literacy Reading,Homeless,Homeless,7,5,1,4,NA,NA,NA,NA,5,5,1,4
126905,Emergent Literacy Reading,In Foster Care,In Foster Care,6,1,0,1,NA,NA,NA,NA,7,1,0,1
126905,Emergent Literacy Writing,Race/Ethnicity,Black or African American,5,3,3,3,NA,NA,NA,NA,7,4,2,4
126905,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,105,91,72,84,105,91,72,84,104,91,71,84
126905,Emergent Literacy Writing,Race/Ethnicity,Other,3,2,2,2,NA,NA,NA,NA,3,2,1,2
126905,Emergent Literacy Writing,Race/Ethnicity,White,71,64,48,53,71,64,48,53,73,65,48,55
126905,Emergent Literacy Writing,Homeless,Homeless,7,5,4,4,NA,NA,NA,NA,7,4,4,1
126905,Emergent Literacy Writing,In Foster Care,In Foster Care,6,1,1,1,NA,NA,NA,NA,5,1,1,1
126905,Health and Wellness,Race/Ethnicity,Black or African American,22,22,22,3,22,22,22,NA,24,20,20,3
126905,Health and Wellness,Race/Ethnicity,Hispanic/Latino,105,91,83,81,105,91,83,81,107,90,84,82
126905,Health and Wellness,Race/Ethnicity,Other,17,17,17,2,17,17,17,NA,18,17,17,3
126905,Health and Wellness,Race/Ethnicity,White,71,64,26,55,71,64,26,55,71,66,26,56
126905,Health and Wellness,Homeless,Homeless,7,5,4,4,NA,NA,NA,NA,7,3,3,3
126905,Health and Wellness,In Foster Care,In Foster Care,6,1,1,1,NA,NA,NA,NA,6,2,0,0
126905,Language and Communication,Race/Ethnicity,Black or African American,5,3,1,2,NA,NA,NA,NA,6,3,0,3
126905,Language and Communication,Race/Ethnicity,Hispanic/Latino,105,91,29,77,105,91,29,77,105,92,28,77
126905,Language and Communication,Race/Ethnicity,Other,3,2,1,2,NA,NA,NA,NA,3,3,1,2
126905,Language and Communication,Race/Ethnicity,White,71,64,26,57,71,64,26,57,70,63,26,57
126905,Language and Communication,Homeless,Homeless,7,5,2,4,NA,NA,NA,NA,8,6,1,3
126905,Language and Communication,In Foster Care,In Foster Care,6,1,1,1,NA,NA,NA,NA,4,2,1,1
126905,Mathematics,Race/Ethnicity,Black or African American,21,21,2,21,21,21,NA,21,19,19,1,19
126905,Mathematics,Race/Ethnicity,Hispanic/Latino,105,92,53,56,105,92,53,56,103,93,53,54
126905,Mathematics,Race/Ethnicity,Other,16,16,1,16,16,16,NA,16,16,16,2,14
126905,Mathematics,Race/Ethnicity,White,71,64,52,57,71,64,52,57,71,65,54,59
126905,Mathematics,Homeless,Homeless,7,5,3,4,NA,NA,NA,NA,6,6,4,4
126905,Mathematics,In Foster Care,In Foster Care,6,1,1,1,NA,NA,NA,NA,7,1,1,1
129901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,102,82,49,70,102,82,49,70,101,82,49,70
129901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,170,154,52,106,170,154,52,106,171,154,52,106
129901,Emergent Literacy Reading,Race/Ethnicity,Other,17,14,7,12,17,14,NA,12,18,14,6,12
129901,Emergent Literacy Reading,Race/Ethnicity,White,42,38,17,27,42,38,NA,27,40,38,18,26
129901,Emergent Literacy Reading,Homeless,Homeless,11,7,2,5,11,NA,NA,NA,11,7,1,7
129901,Emergent Literacy Reading,In Foster Care,In Foster Care,13,8,1,1,13,NA,NA,NA,13,9,1,2
129901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,102,82,73,73,102,82,73,73,100,82,72,73
129901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,170,153,136,123,170,153,136,123,169,154,135,124
129901,Emergent Literacy Writing,Race/Ethnicity,Other,17,14,14,14,17,14,14,14,16,15,14,12
129901,Emergent Literacy Writing,Race/Ethnicity,White,42,39,22,34,42,39,22,34,41,39,24,36
129901,Emergent Literacy Writing,Homeless,Homeless,11,7,6,5,11,NA,NA,NA,11,8,7,5
129901,Emergent Literacy Writing,In Foster Care,In Foster Care,13,8,2,8,13,NA,NA,NA,12,7,3,7
129901,Health and Wellness,Race/Ethnicity,Black or African American,102,82,54,51,102,82,54,51,102,84,55,50
129901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,170,152,143,142,170,152,143,142,169,150,144,141
129901,Health and Wellness,Race/Ethnicity,Other,17,14,14,14,17,14,14,14,18,16,16,11
129901,Health and Wellness,Race/Ethnicity,White,42,39,39,39,42,39,39,39,41,38,38,38
129901,Health and Wellness,Homeless,Homeless,11,7,6,6,11,NA,NA,NA,11,7,5,6
129901,Health and Wellness,In Foster Care,In Foster Care,13,8,8,8,13,NA,NA,NA,14,6,6,6
129901,Language and Communication,Race/Ethnicity,Black or African American,102,82,46,63,102,82,46,63,101,81,47,64
129901,Language and Communication,Race/Ethnicity,Hispanic/Latino,170,153,59,100,170,153,59,100,171,153,59,102
129901,Language and Communication,Race/Ethnicity,Other,17,14,10,12,17,14,10,12,18,13,10,10
129901,Language and Communication,Race/Ethnicity,White,42,39,19,34,42,39,19,34,43,37,19,32
129901,Language and Communication,Homeless,Homeless,11,7,3,5,11,NA,NA,NA,12,6,2,4
129901,Language and Communication,In Foster Care,In Foster Care,13,8,1,1,13,NA,NA,NA,14,8,0,1
129901,Mathematics,Race/Ethnicity,Black or African American,102,81,73,52,102,81,73,52,103,82,74,52
129901,Mathematics,Race/Ethnicity,Hispanic/Latino,170,149,103,127,170,149,103,127,170,149,104,126
129901,Mathematics,Race/Ethnicity,Other,17,14,12,14,17,14,12,14,16,14,11,14
129901,Mathematics,Race/Ethnicity,White,42,39,33,35,42,39,33,35,42,38,31,34
129901,Mathematics,Homeless,Homeless,11,7,5,6,11,NA,NA,NA,12,8,5,6
129901,Mathematics,In Foster Care,In Foster Care,13,8,2,2,13,NA,NA,NA,13,6,1,1
129903,Emergent Literacy Reading,Race/Ethnicity,Black or African American,15,10,5,10,15,NA,NA,NA,14,10,4,8
129903,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,127,116,39,106,127,116,39,106,126,118,37,106
129903,Emergent Literacy Reading,Race/Ethnicity,Other,10,9,4,9,10,NA,NA,NA,10,8,4,7
129903,Emergent Literacy Reading,Race/Ethnicity,White,57,53,19,17,57,53,19,17,57,51,20,17
129903,Emergent Literacy Reading,Homeless,Homeless,5,4,1,4,NA,NA,NA,NA,4,4,1,4
129903,Emergent Literacy Reading,In Foster Care,In Foster Care,2,1,0,1,NA,NA,NA,NA,2,1,0,1
129903,Emergent Literacy Writing,Race/Ethnicity,Black or African American,15,10,5,10,15,NA,NA,NA,14,9,6,9
129903,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,127,117,101,111,127,117,101,111,129,118,102,110
129903,Emergent Literacy Writing,Race/Ethnicity,Other,10,9,8,9,10,NA,NA,NA,11,10,10,7
129903,Emergent Literacy Writing,Race/Ethnicity,White,57,52,42,23,57,52,42,23,59,52,43,24
129903,Emergent Literacy Writing,Homeless,Homeless,5,4,3,4,NA,NA,NA,NA,5,3,2,3
129903,Emergent Literacy Writing,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,3,1,1,1
129903,Health and Wellness,Race/Ethnicity,Black or African American,15,10,10,9,15,NA,NA,NA,12,11,10,10
129903,Health and Wellness,Race/Ethnicity,Hispanic/Latino,127,117,111,110,127,117,111,110,127,116,110,108
129903,Health and Wellness,Race/Ethnicity,Other,10,9,9,8,10,NA,NA,NA,10,7,7,7
129903,Health and Wellness,Race/Ethnicity,White,57,52,24,47,57,52,24,47,58,53,23,48
129903,Health and Wellness,Homeless,Homeless,5,4,4,4,NA,NA,NA,NA,6,6,3,2
129903,Health and Wellness,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,3,1,0,0
129903,Language and Communication,Race/Ethnicity,Black or African American,15,10,5,9,15,NA,NA,NA,14,11,3,11
129903,Language and Communication,Race/Ethnicity,Hispanic/Latino,127,116,62,78,127,116,62,78,128,117,61,79
129903,Language and Communication,Race/Ethnicity,Other,10,9,3,7,10,NA,NA,NA,9,9,4,8
129903,Language and Communication,Race/Ethnicity,White,57,54,22,45,57,54,22,45,54,54,23,46
129903,Language and Communication,Homeless,Homeless,5,4,2,3,NA,NA,NA,NA,5,3,1,2
129903,Language and Communication,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,2,2,2,1
129903,Mathematics,Race/Ethnicity,Black or African American,15,9,8,9,15,NA,NA,NA,16,10,7,10
129903,Mathematics,Race/Ethnicity,Hispanic/Latino,127,116,79,106,127,116,79,106,126,115,79,108
129903,Mathematics,Race/Ethnicity,Other,10,9,7,9,10,NA,NA,NA,10,9,7,9
129903,Mathematics,Race/Ethnicity,White,57,53,41,27,57,53,41,27,55,55,44,27
129903,Mathematics,Homeless,Homeless,5,4,3,4,NA,NA,NA,NA,4,4,2,3
129903,Mathematics,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,3,2,1,1
130901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,9,9,7,9,NA,NA,NA,NA,10,10,7,8
130901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,99,78,32,57,99,78,32,57,98,78,33,57
130901,Emergent Literacy Reading,Race/Ethnicity,Other,18,8,6,7,NA,NA,NA,NA,19,9,7,7
130901,Emergent Literacy Reading,Race/Ethnicity,White,44,32,17,26,44,32,17,26,43,30,16,25
130901,Emergent Literacy Reading,Homeless,Homeless,9,5,2,3,NA,NA,NA,NA,10,6,4,3
130901,Emergent Literacy Reading,In Foster Care,In Foster Care,8,1,1,1,NA,NA,NA,NA,6,2,1,0
130901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,13,13,13,13,13,13,13,13,12,12,12,12
130901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,99,79,66,68,99,79,66,68,100,78,68,69
130901,Emergent Literacy Writing,Race/Ethnicity,Other,18,14,13,14,18,14,13,14,17,13,13,13
130901,Emergent Literacy Writing,Race/Ethnicity,White,44,34,21,21,44,34,21,21,45,33,21,21
130901,Emergent Literacy Writing,Homeless,Homeless,9,5,3,3,NA,NA,NA,NA,9,5,2,2
130901,Emergent Literacy Writing,In Foster Care,In Foster Care,8,1,1,1,NA,NA,NA,NA,7,1,1,0
130901,Health and Wellness,Race/Ethnicity,Black or African American,12,12,8,12,12,12,NA,12,14,11,8,11
130901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,99,79,74,67,99,79,74,67,98,78,74,67
130901,Health and Wellness,Race/Ethnicity,Other,18,13,7,13,18,13,NA,13,18,14,7,13
130901,Health and Wellness,Race/Ethnicity,White,44,34,34,21,44,34,34,21,43,34,34,21
130901,Health and Wellness,Homeless,Homeless,9,5,5,5,NA,NA,NA,NA,8,6,6,5
130901,Health and Wellness,In Foster Care,In Foster Care,8,1,1,1,NA,NA,NA,NA,9,1,0,0
130901,Language and Communication,Race/Ethnicity,Black or African American,12,12,4,12,12,12,NA,12,11,11,4,11
130901,Language and Communication,Race/Ethnicity,Hispanic/Latino,99,78,48,47,99,78,48,47,100,79,48,48
130901,Language and Communication,Race/Ethnicity,Other,18,10,4,10,18,10,NA,10,19,9,3,8
130901,Language and Communication,Race/Ethnicity,White,44,32,25,19,44,32,25,19,44,30,26,21
130901,Language and Communication,Homeless,Homeless,9,5,2,3,NA,NA,NA,NA,9,6,2,4
130901,Language and Communication,In Foster Care,In Foster Care,8,1,1,1,NA,NA,NA,NA,9,2,1,2
130901,Mathematics,Race/Ethnicity,Black or African American,14,14,8,14,14,14,NA,14,15,13,6,12
130901,Mathematics,Race/Ethnicity,Hispanic/Latino,99,76,62,66,99,76,62,66,98,78,64,66
130901,Mathematics,Race/Ethnicity,Other,18,12,7,12,18,12,NA,12,17,12,6,12
130901,Mathematics,Race/Ethnicity,White,44,33,28,21,44,33,28,21,44,32,28,20
130901,Mathematics,Homeless,Homeless,9,5,3,3,NA,NA,NA,NA,10,3,3,3
130901,Mathematics,In Foster Care,In Foster Care,8,1,1,1,NA,NA,NA,NA,8,4,1,3
133903,Emergent Literacy Reading,Race/Ethnicity,Black or African American,5,5,2,2,NA,NA,NA,NA,4,4,1,3
133903,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,75,69,29,49,75,69,29,49,72,69,29,48
133903,Emergent Literacy Reading,Race/Ethnicity,Other,4,3,2,2,NA,NA,NA,NA,5,4,0,1
133903,Emergent Literacy Reading,Race/Ethnicity,White,40,38,16,23,40,38,16,23,39,39,14,23
133903,Emergent Literacy Reading,Homeless,Homeless,5,4,1,2,NA,NA,NA,NA,5,3,2,3
133903,Emergent Literacy Reading,In Foster Care,In Foster Care,2,1,0,1,NA,NA,NA,NA,2,1,0,1
133903,Emergent Literacy Writing,Race/Ethnicity,Black or African American,5,5,1,4,NA,NA,NA,NA,5,5,2,4
133903,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,75,69,26,64,75,69,26,64,74,69,26,65
133903,Emergent Literacy Writing,Race/Ethnicity,Other,4,3,1,3,NA,NA,NA,NA,5,4,0,4
133903,Emergent Literacy Writing,Race/Ethnicity,White,40,38,11,33,40,38,11,33,40,38,11,32
133903,Emergent Literacy Writing,Homeless,Homeless,5,4,1,3,NA,NA,NA,NA,6,3,0,2
133903,Emergent Literacy Writing,In Foster Care,In Foster Care,2,1,0,1,NA,NA,NA,NA,1,1,0,1
133903,Health and Wellness,Race/Ethnicity,Black or African American,5,4,1,2,NA,NA,NA,NA,6,3,0,3
133903,Health and Wellness,Race/Ethnicity,Hispanic/Latino,75,69,35,58,75,69,35,58,74,70,36,57
133903,Health and Wellness,Race/Ethnicity,Other,4,4,1,3,NA,NA,NA,NA,6,5,0,3
133903,Health and Wellness,Race/Ethnicity,White,40,37,14,31,40,37,14,31,42,38,14,30
133903,Health and Wellness,Homeless,Homeless,5,4,2,3,NA,NA,NA,NA,4,4,3,3
133903,Health and Wellness,In Foster Care,In Foster Care,2,1,0,1,NA,NA,NA,NA,1,1,0,1
133903,Language and Communication,Race/Ethnicity,Black or African American,5,5,2,3,NA,NA,NA,NA,5,4,2,3
133903,Language and Communication,Race/Ethnicity,Hispanic/Latino,75,69,44,53,75,69,44,53,75,67,45,53
133903,Language and Communication,Race/Ethnicity,Other,4,3,1,2,NA,NA,NA,NA,4,2,0,2
133903,Language and Communication,Race/Ethnicity,White,40,38,23,30,40,38,23,30,41,39,23,29
133903,Language and Communication,Homeless,Homeless,5,4,2,3,NA,NA,NA,NA,5,4,3,3
133903,Language and Communication,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,2,1,0,1
133903,Mathematics,Race/Ethnicity,Black or African American,5,5,3,2,NA,NA,NA,NA,4,4,1,2
133903,Mathematics,Race/Ethnicity,Hispanic/Latino,75,69,63,61,75,69,63,61,74,70,61,61
133903,Mathematics,Race/Ethnicity,Other,4,3,2,2,NA,NA,NA,NA,4,3,1,0
133903,Mathematics,Race/Ethnicity,White,40,38,29,31,40,38,29,31,40,38,27,31
133903,Mathematics,Homeless,Homeless,5,4,3,3,NA,NA,NA,NA,7,5,2,1
133903,Mathematics,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,1,1,0,1
146901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,29,18,10,15,29,18,NA,NA,27,17,10,14
146901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,613,485,118,430,613,485,118,430,612,485,117,429
146901,Emergent Literacy Reading,Race/Ethnicity,Other,14,11,2,9,14,11,NA,NA,16,11,2,9
146901,Emergent Literacy Reading,Race/Ethnicity,White,95,75,25,70,95,75,25,70,96,74,26,70
146901,Emergent Literacy Reading,Homeless,Homeless,14,14,4,14,14,14,NA,14,13,13,4,12
146901,Emergent Literacy Reading,In Foster Care,In Foster Care,4,2,1,2,NA,NA,NA,NA,5,4,2,3
146901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,29,17,15,14,29,17,NA,NA,30,18,17,16
146901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,613,476,402,423,613,476,402,423,612,477,403,423
146901,Emergent Literacy Writing,Race/Ethnicity,Other,14,11,9,8,14,11,NA,NA,14,10,9,8
146901,Emergent Literacy Writing,Race/Ethnicity,White,95,73,66,67,95,73,66,67,96,75,66,69
146901,Emergent Literacy Writing,Homeless,Homeless,14,14,14,14,14,14,14,14,14,13,12,13
146901,Emergent Literacy Writing,In Foster Care,In Foster Care,4,2,2,2,NA,NA,NA,NA,6,1,1,1
146901,Health and Wellness,Race/Ethnicity,Black or African American,29,18,18,18,29,18,18,18,29,20,18,19
146901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,613,478,463,448,613,478,463,448,613,478,462,447
146901,Health and Wellness,Race/Ethnicity,Other,14,11,11,11,14,11,11,11,13,10,10,10
146901,Health and Wellness,Race/Ethnicity,White,95,75,21,21,95,75,21,21,96,74,22,20
146901,Health and Wellness,Homeless,Homeless,15,15,15,14,15,15,15,14,17,16,15,16
146901,Health and Wellness,In Foster Care,In Foster Care,4,2,2,2,NA,NA,NA,NA,4,3,2,3
146901,Language and Communication,Race/Ethnicity,Black or African American,29,18,10,13,29,18,NA,NA,30,19,10,13
146901,Language and Communication,Race/Ethnicity,Hispanic/Latino,613,486,262,321,613,486,262,321,615,485,261,320
146901,Language and Communication,Race/Ethnicity,Other,14,11,4,8,14,11,NA,NA,13,12,4,8
146901,Language and Communication,Race/Ethnicity,White,95,76,56,63,95,76,56,63,95,76,56,63
146901,Language and Communication,Homeless,Homeless,12,12,9,12,12,12,NA,12,16,9,8,9
146901,Language and Communication,In Foster Care,In Foster Care,4,2,1,2,NA,NA,NA,NA,5,1,1,1
146901,Mathematics,Race/Ethnicity,Black or African American,29,17,17,17,29,17,NA,17,29,16,15,16
146901,Mathematics,Race/Ethnicity,Hispanic/Latino,613,475,371,437,613,475,371,437,612,475,373,438
146901,Mathematics,Race/Ethnicity,Other,14,11,7,11,14,11,NA,11,16,11,8,11
146901,Mathematics,Race/Ethnicity,White,95,72,63,34,95,72,63,34,96,70,62,34
146901,Mathematics,Homeless,Homeless,15,15,12,15,15,15,12,15,14,13,12,13
146901,Mathematics,In Foster Care,In Foster Care,4,2,2,2,NA,NA,NA,NA,4,3,2,0
152901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,158,132,47,98,158,132,47,98,158,130,46,96
152901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,797,667,168,554,797,667,168,554,796,667,170,554
152901,Emergent Literacy Reading,Race/Ethnicity,Other,69,63,34,58,69,63,34,58,68,64,34,57
152901,Emergent Literacy Reading,Race/Ethnicity,White,217,187,88,161,217,187,88,161,218,187,88,162
152901,Emergent Literacy Reading,Homeless,Homeless,71,42,11,31,71,42,11,31,70,42,13,30
152901,Emergent Literacy Reading,In Foster Care,In Foster Care,18,15,7,14,18,15,NA,14,19,15,8,14
152901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,158,135,119,120,158,135,119,120,156,134,119,120
152901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,797,672,615,625,797,672,615,625,797,673,615,627
152901,Emergent Literacy Writing,Race/Ethnicity,Other,69,63,58,61,69,63,58,61,68,62,58,61
152901,Emergent Literacy Writing,Race/Ethnicity,White,217,188,180,177,217,188,180,177,217,188,179,177
152901,Emergent Literacy Writing,Homeless,Homeless,71,42,37,35,71,42,37,35,69,43,37,38
152901,Emergent Literacy Writing,In Foster Care,In Foster Care,18,15,7,7,18,15,NA,NA,19,15,8,6
152901,Health and Wellness,Race/Ethnicity,Black or African American,158,136,131,119,158,136,131,119,159,135,131,120
152901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,797,674,651,632,797,674,651,632,797,672,651,632
152901,Health and Wellness,Race/Ethnicity,Other,69,63,37,61,69,63,37,61,66,61,38,61
152901,Health and Wellness,Race/Ethnicity,White,217,189,189,178,217,189,189,178,216,190,190,179
152901,Health and Wellness,Homeless,Homeless,71,42,27,37,71,42,27,37,69,40,27,37
152901,Health and Wellness,In Foster Care,In Foster Care,18,14,14,14,18,14,14,14,20,14,14,14
152901,Language and Communication,Race/Ethnicity,Black or African American,158,132,56,93,158,132,56,93,159,133,55,92
152901,Language and Communication,Race/Ethnicity,Hispanic/Latino,797,666,265,467,797,666,265,467,796,666,265,467
152901,Language and Communication,Race/Ethnicity,Other,69,63,32,50,69,63,32,50,69,64,29,51
152901,Language and Communication,Race/Ethnicity,White,217,187,105,171,217,187,105,171,217,188,104,170
152901,Language and Communication,Homeless,Homeless,71,42,14,27,71,42,14,27,70,43,15,28
152901,Language and Communication,In Foster Care,In Foster Care,18,14,5,13,18,14,NA,13,18,14,4,14
152901,Mathematics,Race/Ethnicity,Black or African American,158,131,84,115,158,131,84,115,158,132,83,114
152901,Mathematics,Race/Ethnicity,Hispanic/Latino,797,657,409,595,797,657,409,595,800,657,410,594
152901,Mathematics,Race/Ethnicity,Other,69,63,50,60,69,63,50,60,70,62,51,59
152901,Mathematics,Race/Ethnicity,White,217,187,161,179,217,187,161,179,219,188,160,181
152901,Mathematics,Homeless,Homeless,71,41,25,19,71,41,25,19,69,43,24,18
152901,Mathematics,In Foster Care,In Foster Care,18,14,11,7,18,14,11,NA,18,14,10,4
152907,Emergent Literacy Reading,Race/Ethnicity,Black or African American,30,26,11,18,30,26,11,18,30,27,11,20
152907,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,251,208,66,142,251,208,66,142,251,207,68,142
152907,Emergent Literacy Reading,Race/Ethnicity,Other,30,26,16,23,30,26,16,23,30,25,14,24
152907,Emergent Literacy Reading,Race/Ethnicity,White,123,104,49,90,123,104,49,90,123,104,48,89
152907,Emergent Literacy Reading,Homeless,Homeless,13,7,2,5,13,NA,NA,NA,14,6,5,3
152907,Emergent Literacy Reading,In Foster Care,In Foster Care,12,12,3,4,12,12,NA,NA,12,12,3,3
152907,Emergent Literacy Writing,Race/Ethnicity,Black or African American,30,25,25,20,30,25,25,20,30,26,24,20
152907,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,251,207,193,186,251,207,193,186,250,207,191,186
152907,Emergent Literacy Writing,Race/Ethnicity,Other,30,26,18,25,30,26,18,25,31,28,18,23
152907,Emergent Literacy Writing,Race/Ethnicity,White,123,104,104,98,123,104,104,98,123,103,103,98
152907,Emergent Literacy Writing,Homeless,Homeless,13,8,7,7,13,NA,NA,NA,13,8,7,7
152907,Emergent Literacy Writing,In Foster Care,In Foster Care,12,12,12,2,12,12,12,NA,11,11,11,3
152907,Health and Wellness,Race/Ethnicity,Black or African American,30,25,24,25,30,25,24,25,31,23,23,23
152907,Health and Wellness,Race/Ethnicity,Hispanic/Latino,251,207,207,192,251,207,207,192,251,206,206,194
152907,Health and Wellness,Race/Ethnicity,Other,30,26,16,20,30,26,16,20,29,27,16,19
152907,Health and Wellness,Race/Ethnicity,White,123,104,88,97,123,104,88,97,121,104,90,95
152907,Health and Wellness,Homeless,Homeless,13,9,9,7,13,NA,NA,NA,12,10,9,7
152907,Health and Wellness,In Foster Care,In Foster Care,12,12,12,5,12,12,12,NA,14,12,11,5
152907,Language and Communication,Race/Ethnicity,Black or African American,30,26,8,17,30,26,NA,17,30,26,9,19
152907,Language and Communication,Race/Ethnicity,Hispanic/Latino,251,207,118,145,251,207,118,145,250,208,120,143
